name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Devil Town,Cavetown,0.901,0.136,8.0,-16.127,0.0,0.102,0.667,0.354,0.109,0.643,150.076,audio_features,7EAMXbLcL0qXmciM5SwMh2,spotify:track:7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/tracks/7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/audio-analysis/7EAMXbLcL0qXmciM5SwMh2,211140.0,4.0
Bags,Clairo,0.438,0.94,2.0,-3.249,1.0,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,audio_features,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,261000.0,3.0
rises the moon,Liana Flores,0.613,0.822,9.0,-4.087,1.0,0.026,0.0092,0.506,0.429,0.567,105.997,audio_features,3jjsRKEsF42ccXf8kWR3nu,spotify:track:3jjsRKEsF42ccXf8kWR3nu,https://api.spotify.com/v1/tracks/3jjsRKEsF42ccXf8kWR3nu,https://api.spotify.com/v1/audio-analysis/3jjsRKEsF42ccXf8kWR3nu,128199.0,4.0
Where Is My Mind? - Remastered,Pixies,0.45,0.511,6.0,-9.073,1.0,0.0276,0.353,0.766,0.139,0.115,96.563,audio_features,6ilc4vQcwMPlvAHFfsTGng,spotify:track:6ilc4vQcwMPlvAHFfsTGng,https://api.spotify.com/v1/tracks/6ilc4vQcwMPlvAHFfsTGng,https://api.spotify.com/v1/audio-analysis/6ilc4vQcwMPlvAHFfsTGng,292110.0,4.0
Simulation Swarm,Big Thief,0.773,0.47,2.0,-7.93,1.0,0.0299,0.0153,0.000193,0.0851,0.399,94.995,audio_features,07MDkzWARZaLEdKxo6yArG,spotify:track:07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/tracks/07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/audio-analysis/07MDkzWARZaLEdKxo6yArG,162680.0,4.0
What Once Was,Her's,0.405,0.479,5.0,-9.396,1.0,0.0301,0.0527,0.795,0.0974,0.131,75.37,audio_features,0SpkyS1Q4MD8GaVcP5YjT4,spotify:track:0SpkyS1Q4MD8GaVcP5YjT4,https://api.spotify.com/v1/tracks/0SpkyS1Q4MD8GaVcP5YjT4,https://api.spotify.com/v1/audio-analysis/0SpkyS1Q4MD8GaVcP5YjT4,215150.0,4.0
Eventually,Tame Impala,0.417,0.686,7.0,-6.484,1.0,0.0373,0.0955,0.0287,0.0989,0.625,204.113,audio_features,0Z57YWES04xGh3AImDz6Qr,spotify:track:0Z57YWES04xGh3AImDz6Qr,https://api.spotify.com/v1/tracks/0Z57YWES04xGh3AImDz6Qr,https://api.spotify.com/v1/audio-analysis/0Z57YWES04xGh3AImDz6Qr,189293.0,4.0
Heart To Heart,Mac DeMarco,0.634,0.663,11.0,-6.818,1.0,0.0331,0.433,0.124,0.102,0.6,146.053,audio_features,41P6Tnd8KIHqON0QIydx6a,spotify:track:41P6Tnd8KIHqON0QIydx6a,https://api.spotify.com/v1/tracks/41P6Tnd8KIHqON0QIydx6a,https://api.spotify.com/v1/audio-analysis/41P6Tnd8KIHqON0QIydx6a,177533.0,4.0
Time to Pretend,MGMT,0.526,0.712,11.0,-6.525,0.0,0.0356,0.0161,0.0,0.179,0.32,105.009,audio_features,1eyzqe2QqGZUmfcPZtrIyt,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,https://api.spotify.com/v1/tracks/1eyzqe2QqGZUmfcPZtrIyt,https://api.spotify.com/v1/audio-analysis/1eyzqe2QqGZUmfcPZtrIyt,241440.0,4.0
Washing Machine Heart,Mitski,0.404,0.647,3.0,-10.452,1.0,0.0409,0.0434,0.198,0.1,0.351,180.128,audio_features,1ucnuV88gFTfR3BalmznDk,spotify:track:1ucnuV88gFTfR3BalmznDk,https://api.spotify.com/v1/tracks/1ucnuV88gFTfR3BalmznDk,https://api.spotify.com/v1/audio-analysis/1ucnuV88gFTfR3BalmznDk,456000.0,4.0
Sweet,Cigarettes After Sex,0.744,0.516,2.0,-6.365,1.0,0.0513,0.632,0.0,0.605,0.281,97.944,audio_features,474uVhyGgK5MtY9gMcDgGl,spotify:track:474uVhyGgK5MtY9gMcDgGl,https://api.spotify.com/v1/tracks/474uVhyGgK5MtY9gMcDgGl,https://api.spotify.com/v1/audio-analysis/474uVhyGgK5MtY9gMcDgGl,152293.0,4.0
Meet Me At Our Spot,"THE ANXIETY, WILLOW, Tyler Cole",0.404,0.664,1.0,-6.698,1.0,0.0407,0.542,0.00402,0.11,0.0949,107.747,audio_features,1NZs6n6hl8UuMaX0UC0YTz,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,https://api.spotify.com/v1/tracks/1NZs6n6hl8UuMaX0UC0YTz,https://api.spotify.com/v1/audio-analysis/1NZs6n6hl8UuMaX0UC0YTz,351640.0,4.0
Sunsetz,Cigarettes After Sex,0.576,0.714,6.0,-5.247,1.0,0.0595,0.395,0.0,0.115,0.321,144.981,audio_features,3rPtS4nfpy7PsARctAWpzd,spotify:track:3rPtS4nfpy7PsARctAWpzd,https://api.spotify.com/v1/tracks/3rPtS4nfpy7PsARctAWpzd,https://api.spotify.com/v1/audio-analysis/3rPtS4nfpy7PsARctAWpzd,262231.0,4.0
Real Love Baby,Father John Misty,0.454,0.4,3.0,-10.261,1.0,0.0265,0.139,0.846,0.137,0.327,93.719,audio_features,1FWsomP9StpCcXNWmJk8Cl,spotify:track:1FWsomP9StpCcXNWmJk8Cl,https://api.spotify.com/v1/tracks/1FWsomP9StpCcXNWmJk8Cl,https://api.spotify.com/v1/audio-analysis/1FWsomP9StpCcXNWmJk8Cl,320030.0,4.0
the perfect pair,beabadoobee,0.434,0.677,10.0,-7.535,1.0,0.119,0.384,0.0684,0.119,0.218,167.923,audio_features,7uYQELhe7g6QLIzZDOlhbW,spotify:track:7uYQELhe7g6QLIzZDOlhbW,https://api.spotify.com/v1/tracks/7uYQELhe7g6QLIzZDOlhbW,https://api.spotify.com/v1/audio-analysis/7uYQELhe7g6QLIzZDOlhbW,204209.0,4.0
Midnight City,M83,0.559,0.871,5.0,-5.338,0.0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,audio_features,6dBUzqjtbnIa1TwYbyw5CM,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/tracks/6dBUzqjtbnIa1TwYbyw5CM,https://api.spotify.com/v1/audio-analysis/6dBUzqjtbnIa1TwYbyw5CM,213920.0,4.0
Lover Is a Day,Cuco,0.538,0.557,11.0,-8.678,1.0,0.0914,0.262,0.914,0.102,0.506,131.03,audio_features,7H7NyZ3G075GqPx2evsfeb,spotify:track:7H7NyZ3G075GqPx2evsfeb,https://api.spotify.com/v1/tracks/7H7NyZ3G075GqPx2evsfeb,https://api.spotify.com/v1/audio-analysis/7H7NyZ3G075GqPx2evsfeb,231724.0,4.0
It's Called: Freefall,Rainbow Kitten Surprise,0.511,0.472,4.0,-9.277,1.0,0.091,0.534,0.614,0.11,0.0399,127.978,audio_features,2MvvoeRt8NcOXWESkxWn3g,spotify:track:2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/tracks/2MvvoeRt8NcOXWESkxWn3g,https://api.spotify.com/v1/audio-analysis/2MvvoeRt8NcOXWESkxWn3g,258969.0,4.0
Brooklyn Baby,Lana Del Rey,0.705,0.712,6.0,-6.156,1.0,0.0385,0.0102,0.000855,0.1,0.62,97.512,audio_features,2Y0iGXY6m6immVb2ktbseM,spotify:track:2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/tracks/2Y0iGXY6m6immVb2ktbseM,https://api.spotify.com/v1/audio-analysis/2Y0iGXY6m6immVb2ktbseM,299960.0,4.0
Best Friend,Rex Orange County,0.716,0.515,1.0,-9.073,1.0,0.0261,0.00116,0.000249,0.326,0.315,117.039,audio_features,3cxZT78mZDyLsLPJKcTu3U,spotify:track:3cxZT78mZDyLsLPJKcTu3U,https://api.spotify.com/v1/tracks/3cxZT78mZDyLsLPJKcTu3U,https://api.spotify.com/v1/audio-analysis/3cxZT78mZDyLsLPJKcTu3U,153320.0,4.0
K.,Cigarettes After Sex,0.649,0.888,6.0,-4.807,1.0,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,audio_features,2lwwrWVKdf3LR9lbbhnr6R,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,208467.0,4.0
Beige,Yoke Lore,0.612,0.807,10.0,-2.81,1.0,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400.0,4.0
Lovers Rock,TV Girl,0.379,0.219,5.0,-11.196,1.0,0.0307,0.707,0.000691,0.118,0.188,79.786,audio_features,4EWBhKf1fOFnyMtUzACXEc,spotify:track:4EWBhKf1fOFnyMtUzACXEc,https://api.spotify.com/v1/tracks/4EWBhKf1fOFnyMtUzACXEc,https://api.spotify.com/v1/audio-analysis/4EWBhKf1fOFnyMtUzACXEc,267520.0,4.0
Babydoll,Dominic Fike,0.593,0.749,5.0,-5.67,1.0,0.0475,0.0113,0.106,0.314,0.649,164.959,audio_features,5ruzrDWcT0vuJIOMW7gMnW,spotify:track:5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW,309053.0,4.0
Chamber Of Reflection,Mac DeMarco,0.364,0.554,4.0,-9.076,1.0,0.0301,0.077,0.000297,0.125,0.257,150.079,audio_features,0j3mqDTK4Z6lvrLzFCUUz6,spotify:track:0j3mqDTK4Z6lvrLzFCUUz6,https://api.spotify.com/v1/tracks/0j3mqDTK4Z6lvrLzFCUUz6,https://api.spotify.com/v1/audio-analysis/0j3mqDTK4Z6lvrLzFCUUz6,214800.0,3.0
Ribs,Lorde,0.67,0.403,0.0,-10.623,1.0,0.031,0.753,0.0903,0.0858,0.622,129.984,audio_features,0NslHuacjxQYfUTOW3HCIV,spotify:track:0NslHuacjxQYfUTOW3HCIV,https://api.spotify.com/v1/tracks/0NslHuacjxQYfUTOW3HCIV,https://api.spotify.com/v1/audio-analysis/0NslHuacjxQYfUTOW3HCIV,230867.0,4.0
Little Dark Age,MGMT,0.699,0.812,0.0,-6.005,1.0,0.0377,0.0164,0.000763,0.105,0.662,138.185,audio_features,4dyx5SzxPPaD8xQIid5Wjj,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/audio-analysis/4dyx5SzxPPaD8xQIid5Wjj,276693.0,4.0
Right Side of My Neck,Faye Webster,0.512,0.483,0.0,-7.798,1.0,0.0298,0.00304,0.0011,0.12,0.367,160.009,audio_features,0VF7YLIxSQKyNiFL3X6MmN,spotify:track:0VF7YLIxSQKyNiFL3X6MmN,https://api.spotify.com/v1/tracks/0VF7YLIxSQKyNiFL3X6MmN,https://api.spotify.com/v1/audio-analysis/0VF7YLIxSQKyNiFL3X6MmN,217027.0,4.0
Float On,Modest Mouse,0.174,0.742,8.0,-5.93,1.0,0.0485,0.00181,0.281,0.198,0.36,163.378,audio_features,2enPRFda84VE2wtI8c86Uf,spotify:track:2enPRFda84VE2wtI8c86Uf,https://api.spotify.com/v1/tracks/2enPRFda84VE2wtI8c86Uf,https://api.spotify.com/v1/audio-analysis/2enPRFda84VE2wtI8c86Uf,223747.0,4.0
Sweater Weather,The Neighbourhood,0.4,0.571,11.0,-6.534,0.0,0.0288,0.468,3.05e-05,0.519,0.146,61.859,audio_features,3Z0qLOS0cqWKPHXkbTXmNF,spotify:track:3Z0qLOS0cqWKPHXkbTXmNF,https://api.spotify.com/v1/tracks/3Z0qLOS0cqWKPHXkbTXmNF,https://api.spotify.com/v1/audio-analysis/3Z0qLOS0cqWKPHXkbTXmNF,212736.0,4.0
Pluto Projector,Rex Orange County,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,audio_features,3GZD6HmiNUhxXYf8Gch723,spotify:track:3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723,234093.0,4.0
The Adults Are Talking,The Strokes,0.398,0.717,0.0,-5.253,1.0,0.0398,0.07,0.0,0.085,0.487,117.296,audio_features,2P5yIMu2DNeMXTyOANKS6k,spotify:track:2P5yIMu2DNeMXTyOANKS6k,https://api.spotify.com/v1/tracks/2P5yIMu2DNeMXTyOANKS6k,https://api.spotify.com/v1/audio-analysis/2P5yIMu2DNeMXTyOANKS6k,193429.0,4.0
Good Looking,Suki Waterhouse,0.501,0.765,6.0,-7.063,0.0,0.0281,0.00294,0.49,0.184,0.46,91.771,audio_features,6jgkEbmQ2F2onEqsEhiliL,spotify:track:6jgkEbmQ2F2onEqsEhiliL,https://api.spotify.com/v1/tracks/6jgkEbmQ2F2onEqsEhiliL,https://api.spotify.com/v1/audio-analysis/6jgkEbmQ2F2onEqsEhiliL,190846.0,4.0
New Slang - 2021 Remaster,The Shins,0.575,0.648,10.0,-4.891,1.0,0.0358,0.583,0.0,0.115,0.466,75.977,audio_features,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/audio-analysis/4SqWKzw0CbA05TGszDgMlc,160240.0,4.0
Young Folks,Peter Bjorn and John,0.674,0.487,9.0,-13.307,1.0,0.0331,0.169,0.00411,0.127,0.329,132.97,audio_features,3fuyYaLhZ2RoP9eWpvfP1H,spotify:track:3fuyYaLhZ2RoP9eWpvfP1H,https://api.spotify.com/v1/tracks/3fuyYaLhZ2RoP9eWpvfP1H,https://api.spotify.com/v1/audio-analysis/3fuyYaLhZ2RoP9eWpvfP1H,259073.0,4.0
Stargazing,The Neighbourhood,0.639,0.715,6.0,-8.954,0.0,0.0392,0.0243,0.000552,0.619,0.813,128.072,audio_features,04caEZhAsQKnWqKsMwk9ud,spotify:track:04caEZhAsQKnWqKsMwk9ud,https://api.spotify.com/v1/tracks/04caEZhAsQKnWqKsMwk9ud,https://api.spotify.com/v1/audio-analysis/04caEZhAsQKnWqKsMwk9ud,238853.0,4.0
Always Forever,Cults,0.539,0.521,9.0,-7.46,1.0,0.0299,0.00425,0.0,0.367,0.679,106.035,audio_features,7hm4HTk9encxT0LYC0J6oI,spotify:track:7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/tracks/7hm4HTk9encxT0LYC0J6oI,https://api.spotify.com/v1/audio-analysis/7hm4HTk9encxT0LYC0J6oI,183440.0,4.0
Gilded Lily,Cults,0.639,0.699,9.0,-6.736,1.0,0.0304,0.021,0.0,0.0739,0.959,150.01,audio_features,58dwGk4l4ju8pI9YWsTHWD,spotify:track:58dwGk4l4ju8pI9YWsTHWD,https://api.spotify.com/v1/tracks/58dwGk4l4ju8pI9YWsTHWD,https://api.spotify.com/v1/audio-analysis/58dwGk4l4ju8pI9YWsTHWD,196600.0,4.0
Lost,Frank Ocean,0.551,0.819,2.0,-4.489,1.0,0.0525,0.0103,0.0437,0.153,0.846,174.917,audio_features,3AydAydLzyyZutA0375XIz,spotify:track:3AydAydLzyyZutA0375XIz,https://api.spotify.com/v1/tracks/3AydAydLzyyZutA0375XIz,https://api.spotify.com/v1/audio-analysis/3AydAydLzyyZutA0375XIz,137760.0,4.0
Nobody,Mitski,0.566,0.755,11.0,-5.526,1.0,0.0368,0.0338,0.0,0.315,0.445,101.006,audio_features,4Sfa7hdVkqlM8UW5LsSY3F,spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,https://api.spotify.com/v1/tracks/4Sfa7hdVkqlM8UW5LsSY3F,https://api.spotify.com/v1/audio-analysis/4Sfa7hdVkqlM8UW5LsSY3F,264493.0,4.0
My Kind of Woman,Mac DeMarco,0.693,0.875,7.0,-8.354,0.0,0.0315,0.00986,0.0,0.0601,0.899,120.048,audio_features,5CeL9C3bsoe4yzYS1Qz8cw,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/audio-analysis/5CeL9C3bsoe4yzYS1Qz8cw,259387.0,4.0
I Love You So,The Walters,0.454,0.873,2.0,-5.072,1.0,0.122,0.000244,1.73e-05,0.0847,0.562,159.814,audio_features,0bePGTDjn0XuEKoN7rOMvV,spotify:track:0bePGTDjn0XuEKoN7rOMvV,https://api.spotify.com/v1/tracks/0bePGTDjn0XuEKoN7rOMvV,https://api.spotify.com/v1/audio-analysis/0bePGTDjn0XuEKoN7rOMvV,167773.0,4.0
A New Kind Of Love - Demo,"Frou Frou, Imogen Heap, Guy Sigsworth",0.48,0.87,1.0,-4.792,1.0,0.0362,0.00438,0.00603,0.0826,0.584,161.953,audio_features,5rF6YUIlgiat22OT1lWspJ,spotify:track:5rF6YUIlgiat22OT1lWspJ,https://api.spotify.com/v1/tracks/5rF6YUIlgiat22OT1lWspJ,https://api.spotify.com/v1/audio-analysis/5rF6YUIlgiat22OT1lWspJ,297933.0,4.0
Jealous,Eyedress,0.495,0.931,2.0,-5.336,0.0,0.0469,0.0025,0.0819,0.246,0.617,104.05,audio_features,3f7OyfSoDbQC0LRDQiytPp,spotify:track:3f7OyfSoDbQC0LRDQiytPp,https://api.spotify.com/v1/tracks/3f7OyfSoDbQC0LRDQiytPp,https://api.spotify.com/v1/audio-analysis/3f7OyfSoDbQC0LRDQiytPp,244293.0,4.0
My Number,Foals,0.531,0.711,10.0,-4.933,1.0,0.0398,0.000204,0.00291,0.108,0.279,155.068,audio_features,5ykbOijJEfRhuo2Td1m0Qd,spotify:track:5ykbOijJEfRhuo2Td1m0Qd,https://api.spotify.com/v1/tracks/5ykbOijJEfRhuo2Td1m0Qd,https://api.spotify.com/v1/audio-analysis/5ykbOijJEfRhuo2Td1m0Qd,256307.0,4.0
Someday,The Strokes,0.314,0.797,0.0,-9.026,1.0,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,audio_features,2fXKyAyPrEa24c6PJyqznF,spotify:track:2fXKyAyPrEa24c6PJyqznF,https://api.spotify.com/v1/tracks/2fXKyAyPrEa24c6PJyqznF,https://api.spotify.com/v1/audio-analysis/2fXKyAyPrEa24c6PJyqznF,351627.0,4.0
Sometimes,Gerry Cinnamon,0.64,0.74,4.0,-4.083,1.0,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320.0,4.0
A-Punk,Vampire Weekend,0.348,0.875,11.0,-4.758,0.0,0.199,0.0341,0.0,0.117,0.407,169.152,audio_features,2zzLRQ78kKfPTx8FJQCdC2,spotify:track:2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/tracks/2zzLRQ78kKfPTx8FJQCdC2,https://api.spotify.com/v1/audio-analysis/2zzLRQ78kKfPTx8FJQCdC2,202133.0,4.0
Take a Walk,Passion Pit,0.636,0.849,0.0,-7.075,1.0,0.106,0.0438,0.0,0.372,0.917,156.036,audio_features,3Pzh926pXggbMe2ZpXyMV7,spotify:track:3Pzh926pXggbMe2ZpXyMV7,https://api.spotify.com/v1/tracks/3Pzh926pXggbMe2ZpXyMV7,https://api.spotify.com/v1/audio-analysis/3Pzh926pXggbMe2ZpXyMV7,175493.0,4.0
Girls & Boys,Blur,0.674,0.789,8.0,-6.903,1.0,0.0676,0.00178,0.00708,0.0753,0.918,129.802,audio_features,1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160.0,4.0
Undercover Martyn,Two Door Cinema Club,0.497,0.97,10.0,-4.851,0.0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,audio_features,6PwjJ58I4t7Mae9xfZ9l9v,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/tracks/6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/audio-analysis/6PwjJ58I4t7Mae9xfZ9l9v,197200.0,4.0
Seventeen Going Under,Sam Fender,0.583,0.932,11.0,-6.158,0.0,0.0344,0.00318,0.769,0.133,0.695,131.289,audio_features,3APHT3KjbHi9OllkVQsuXF,spotify:track:3APHT3KjbHi9OllkVQsuXF,https://api.spotify.com/v1/tracks/3APHT3KjbHi9OllkVQsuXF,https://api.spotify.com/v1/audio-analysis/3APHT3KjbHi9OllkVQsuXF,211707.0,4.0
Mountain at My Gates,Foals,0.353,0.866,2.0,-3.274,1.0,0.0392,3.03e-05,3e-05,0.295,0.544,165.215,audio_features,6Ca3uEAuun3HusTUiIXKs1,spotify:track:6Ca3uEAuun3HusTUiIXKs1,https://api.spotify.com/v1/tracks/6Ca3uEAuun3HusTUiIXKs1,https://api.spotify.com/v1/audio-analysis/6Ca3uEAuun3HusTUiIXKs1,174013.0,4.0
7,Catfish and the Bottlemen,0.613,0.953,2.0,-3.435,1.0,0.0855,0.00148,0.000582,0.152,0.537,105.046,audio_features,305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,213800.0,4.0
You Get What You Give,New Radicals,0.611,0.846,11.0,-5.9,1.0,0.0436,0.00509,0.0,0.0784,0.751,103.912,audio_features,1FvDJ9KGxcqwv1utyPL3JZ,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/tracks/1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/audio-analysis/1FvDJ9KGxcqwv1utyPL3JZ,162920.0,4.0
Common People - Full Length Version,Pulp,0.352,0.911,1.0,-5.23,1.0,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973.0,4.0
The Less I Know The Better,Tame Impala,0.634,0.599,2.0,-5.447,1.0,0.0365,0.0288,0.0,0.197,0.312,112.215,audio_features,2fyIS6GXMgUcSv4oejx63f,spotify:track:2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/tracks/2fyIS6GXMgUcSv4oejx63f,https://api.spotify.com/v1/audio-analysis/2fyIS6GXMgUcSv4oejx63f,175440.0,4.0
When The Sun Goes Down,Arctic Monkeys,0.356,0.917,9.0,-6.006,1.0,0.0479,0.0335,0.0,0.406,0.518,171.176,audio_features,57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,357267.0,4.0
Ain't No Rest for the Wicked,Cage The Elephant,0.743,0.446,4.0,-7.807,0.0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107.0,4.0
Song 2 - 2012 Remaster,Blur,0.401,0.933,8.0,-5.682,1.0,0.0344,0.00744,0.627,0.318,0.734,127.193,audio_features,0xOeB16JDbBJBJKSdHbElT,spotify:track:0xOeB16JDbBJBJKSdHbElT,https://api.spotify.com/v1/tracks/0xOeB16JDbBJBJKSdHbElT,https://api.spotify.com/v1/audio-analysis/0xOeB16JDbBJBJKSdHbElT,310893.0,4.0
Somebody Told Me,The Killers,0.64,0.789,0.0,-6.691,1.0,0.0359,0.0338,0.00388,0.53,0.311,97.539,audio_features,7fmJGzyvOcbh6UANsH8Cp6,spotify:track:7fmJGzyvOcbh6UANsH8Cp6,https://api.spotify.com/v1/tracks/7fmJGzyvOcbh6UANsH8Cp6,https://api.spotify.com/v1/audio-analysis/7fmJGzyvOcbh6UANsH8Cp6,241640.0,4.0
Bohemian Like You,The Dandy Warhols,0.733,0.71,5.0,-5.849,0.0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600.0,4.0
If You Wanna,The Vaccines,0.526,0.762,0.0,-12.437,0.0,0.0342,0.000972,0.000116,0.338,0.505,136.203,audio_features,263aNAQCeFSWipk896byo6,spotify:track:263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/tracks/263aNAQCeFSWipk896byo6,https://api.spotify.com/v1/audio-analysis/263aNAQCeFSWipk896byo6,214400.0,4.0
Are You Gonna Be My Girl,Jet,0.685,0.466,0.0,-9.074,1.0,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,audio_features,0W4Kpfp1w2xkY3PrV714B7,spotify:track:0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,163133.0,4.0
This Charming Man - 2011 Remaster,The Smiths,0.542,0.905,9.0,-5.653,1.0,0.054,0.00172,0.0104,0.136,0.374,153.398,audio_features,0ntQJM78wzOLVeCUAW7Y45,spotify:track:0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/tracks/0ntQJM78wzOLVeCUAW7Y45,https://api.spotify.com/v1/audio-analysis/0ntQJM78wzOLVeCUAW7Y45,203347.0,4.0
Alright,Supergrass,0.547,0.816,8.0,-6.165,0.0,0.0624,0.0688,0.0,0.127,0.722,102.765,audio_features,2RUhtNBh43RtSg0WBPPq3m,spotify:track:2RUhtNBh43RtSg0WBPPq3m,https://api.spotify.com/v1/tracks/2RUhtNBh43RtSg0WBPPq3m,https://api.spotify.com/v1/audio-analysis/2RUhtNBh43RtSg0WBPPq3m,203507.0,4.0
